Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,Portfolio
April,7.0,18:00,100.00%,452.0,1.0,0.0022,323.68,D
April,7.0,18:30,99.44%,358.0,2.0,0.005600000000000001,335.39,D
April,7.0,19:00,100.00%,351.0,0.0,0.0,341.03,D
April,7.0,19:30,98.14%,325.0,2.0,0.0062,313.29,D
April,7.0,20:00,81.82%,290.0,4.0,0.0138,343.39,D
April,7.0,20:30,97.57%,248.0,1.0,0.004,328.77,D
April,7.0,21:00,100.00%,202.0,3.0,0.0149,308.38,D
April,7.0,21:30,99.39%,166.0,1.0,0.006,360.29,D
April,7.0,22:00,99.24%,131.0,0.0,0.0,314.24,D
April,7.0,22:30,100.00%,93.0,0.0,0.0,402.73,D
April,7.0,23:00,100.00%,86.0,0.0,0.0,341.45,D
April,7.0,23:30,100.00%,75.0,0.0,0.0,363.63,D
April,8.0,0:00,100.00%,51.0,0.0,0.0,296.73,D
April,8.0,0:30,100.00%,29.0,0.0,0.0,346.83,D
April,8.0,1:00,100.00%,25.0,0.0,0.0,372.52,D
April,8.0,1:30,100.00%,20.0,0.0,0.0,340.65,D
April,8.0,2:00,100.00%,12.0,0.0,0.0,187.25,D
April,8.0,2:30,100.00%,11.0,0.0,0.0,357.0,D
April,8.0,3:00,100.00%,2.0,0.0,0.0,214.0,D
April,8.0,6:00,100.00%,11.0,0.0,0.0,221.0,D
April,8.0,6:30,93.75%,16.0,0.0,0.0,299.69,D
April,8.0,7:00,100.00%,24.0,0.0,0.0,213.88,D
April,8.0,7:30,100.00%,63.0,0.0,0.0,276.35,D
April,8.0,8:00,99.20%,126.0,1.0,0.0079,289.98,D
April,8.0,8:30,100.00%,177.0,0.0,0.0,294.37,D
April,8.0,9:00,100.00%,267.0,0.0,0.0,273.21,D
April,8.0,9:30,99.03%,312.0,2.0,0.0064,300.96,D
April,8.0,10:00,94.97%,403.0,5.0,0.0124,303.47,D
April,8.0,10:30,95.73%,379.0,4.0,0.0106,293.77,D
April,8.0,11:00,91.71%,423.0,1.0,0.0024,337.63,D
April,8.0,11:30,91.81%,482.0,6.0,0.0124,327.05,D
April,8.0,12:00,99.35%,459.0,0.0,0.0,321.99,D
April,8.0,12:30,95.34%,516.0,1.0,0.0019,311.04,D
April,8.0,13:00,86.46%,522.0,5.0,0.0096,324.34,D
April,8.0,13:30,77.94%,490.0,5.0,0.0102,336.01,D
April,8.0,14:00,89.54%,536.0,10.0,0.0187,342.15,D
April,8.0,14:30,86.99%,517.0,2.0,0.0039000000000000003,320.53,D
April,8.0,15:00,99.37%,478.0,1.0,0.0021,324.08,D
April,8.0,15:30,89.39%,543.0,6.0,0.011000000000000001,313.73,D
April,8.0,16:00,90.23%,573.0,0.0,0.0,328.59,D
April,8.0,16:30,99.40%,501.0,2.0,0.004,339.8,D
April,8.0,17:00,99.39%,488.0,0.0,0.0,323.73,D
April,8.0,17:30,99.56%,451.0,0.0,0.0,359.57,D
April,8.0,18:00,94.32%,409.0,4.0,0.0098,322.52,D
April,8.0,18:30,96.94%,360.0,0.0,0.0,351.08,D
April,8.0,19:00,96.24%,354.0,8.0,0.0226,315.67,D
April,8.0,19:30,90.44%,298.0,5.0,0.0168,371.12,D
April,8.0,20:00,98.12%,268.0,2.0,0.0075,338.14,D
April,8.0,20:30,99.54%,216.0,0.0,0.0,316.68,D
April,8.0,21:00,98.34%,184.0,3.0,0.0163,353.12,D
April,8.0,21:30,97.65%,170.0,0.0,0.0,318.94,D
April,8.0,22:00,100.00%,128.0,0.0,0.0,338.39,D
April,8.0,22:30,100.00%,110.0,1.0,0.0091,296.9,D
April,8.0,23:00,100.00%,81.0,1.0,0.0123,283.79,D
April,8.0,23:30,100.00%,74.0,0.0,0.0,333.34,D
April,9.0,0:00,98.00%,51.0,1.0,0.0196,220.56,D
April,9.0,0:30,100.00%,34.0,1.0,0.0294,335.76,D
April,9.0,1:00,100.00%,25.0,0.0,0.0,272.76,D
April,9.0,1:30,100.00%,20.0,0.0,0.0,367.3,D
April,9.0,2:00,100.00%,9.0,0.0,0.0,347.44,D
April,9.0,2:30,100.00%,9.0,0.0,0.0,352.89,D
April,9.0,3:00,100.00%,3.0,0.0,0.0,483.0,D
April,9.0,4:30,100.00%,1.0,0.0,0.0,387.0,D
April,9.0,5:00,100.00%,1.0,0.0,0.0,280.0,D
April,9.0,5:30,100.00%,1.0,0.0,0.0,36.0,D
April,9.0,6:00,100.00%,13.0,0.0,0.0,201.54,D
April,9.0,6:30,100.00%,27.0,0.0,0.0,207.93,D
April,9.0,7:00,100.00%,31.0,0.0,0.0,219.9,D
April,9.0,7:30,100.00%,80.0,0.0,0.0,248.43,D
April,9.0,8:00,100.00%,117.0,0.0,0.0,304.46,D
April,9.0,8:30,99.37%,159.0,0.0,0.0,299.35,D
April,9.0,9:00,98.44%,259.0,2.0,0.0077,253.61,D
April,9.0,9:30,99.29%,280.0,0.0,0.0,290.78,D
April,9.0,10:00,98.76%,323.0,1.0,0.0031,282.54,D
April,9.0,10:30,47.76%,405.0,26.0,0.0642,330.77,D
April,9.0,11:00,95.84%,434.0,1.0,0.0023,294.28,D
April,9.0,11:30,69.57%,469.0,9.0,0.0192,346.32,D
April,9.0,12:00,93.89%,450.0,8.0,0.0178,332.41,D
April,9.0,12:30,78.35%,525.0,3.0,0.005699999999999999,305.52,D
April,9.0,13:00,99.59%,485.0,1.0,0.0021,319.7,D
April,9.0,13:30,99.20%,502.0,0.0,0.0,302.43,D
April,9.0,14:00,98.88%,535.0,0.0,0.0,315.56,D
April,9.0,14:30,95.42%,524.0,0.0,0.0,319.27,D
April,9.0,15:00,100.00%,518.0,0.0,0.0,330.32,D
April,9.0,15:30,94.22%,506.0,4.0,0.0079,331.18,D
April,9.0,16:00,91.07%,509.0,5.0,0.0098,324.52,D
April,9.0,16:30,94.38%,500.0,2.0,0.004,334.84,D
April,9.0,17:00,97.69%,477.0,0.0,0.0,320.76,D
April,9.0,17:30,96.96%,428.0,1.0,0.0023,328.34,D
April,9.0,18:00,82.68%,414.0,4.0,0.0097,359.07,D
April,9.0,18:30,99.31%,293.0,3.0,0.0102,325.92,D
April,9.0,19:00,72.92%,285.0,8.0,0.0281,322.48,D
April,9.0,19:30,87.70%,312.0,3.0,0.0096,335.48,D
April,9.0,20:00,79.40%,236.0,3.0,0.0127,330.97,D
April,9.0,20:30,90.70%,215.0,0.0,0.0,312.08,D
April,9.0,21:00,45.83%,188.0,20.0,0.10640000000000001,324.39,D
April,9.0,21:30,69.36%,175.0,2.0,0.011399999999999999,322.61,D
April,9.0,22:00,93.24%,149.0,1.0,0.0067,327.28,D
April,9.0,22:30,97.35%,114.0,1.0,0.0088,367.73,D
April,9.0,23:00,100.00%,81.0,0.0,0.0,336.54,D
April,9.0,23:30,100.00%,65.0,0.0,0.0,437.45,D
April,10.0,0:00,100.00%,47.0,0.0,0.0,331.3,D
April,10.0,0:30,100.00%,31.0,0.0,0.0,384.58,D
April,10.0,1:00,100.00%,29.0,0.0,0.0,344.79,D
April,10.0,1:30,100.00%,20.0,0.0,0.0,355.0,D
April,10.0,2:00,50.00%,16.0,2.0,0.125,287.0,D
April,10.0,2:30,72.73%,11.0,0.0,0.0,277.55,D
April,10.0,3:00,100.00%,3.0,0.0,0.0,301.33,D
April,10.0,4:30,100.00%,2.0,0.0,0.0,312.5,D
April,10.0,5:30,100.00%,4.0,0.0,0.0,465.5,D
April,10.0,6:00,100.00%,12.0,0.0,0.0,254.0,D
April,10.0,6:30,76.92%,15.0,2.0,0.1333,316.77,D
April,10.0,7:00,100.00%,30.0,0.0,0.0,286.77,D
April,10.0,7:30,97.92%,50.0,2.0,0.04,287.13,D
April,10.0,8:00,100.00%,99.0,0.0,0.0,244.07,D
April,10.0,8:30,100.00%,148.0,0.0,0.0,305.01,D
April,10.0,9:00,100.00%,228.0,0.0,0.0,287.39,D
April,10.0,9:30,67.00%,311.0,11.0,0.0354,318.07,D
April,10.0,10:00,97.39%,311.0,5.0,0.0161,314.46,D
April,10.0,10:30,66.67%,379.0,7.0,0.018500000000000003,324.84,D
April,10.0,11:00,73.68%,444.0,7.0,0.0158,337.34,D
April,10.0,11:30,97.67%,431.0,1.0,0.0023,319.63,D
April,10.0,12:00,73.54%,453.0,7.0,0.0155,322.46,D
April,10.0,12:30,94.32%,478.0,3.0,0.0063,298.71,D
April,10.0,13:00,84.35%,434.0,6.0,0.0138,315.84,D
April,10.0,13:30,79.37%,451.0,5.0,0.0111,309.67,D
April,10.0,14:00,97.26%,477.0,2.0,0.0042,335.2,D
April,10.0,14:30,82.96%,503.0,10.0,0.0199,307.68,D
April,10.0,15:00,95.16%,478.0,3.0,0.0063,335.75,D
April,10.0,15:30,71.55%,474.0,17.0,0.0359,327.02,D
April,10.0,16:00,76.96%,449.0,2.0,0.0045000000000000005,328.5,D
April,10.0,16:30,98.83%,428.0,2.0,0.004699999999999999,332.18,D
April,10.0,23:30,98.28%,59.0,1.0,0.0169,337.28,D
April,11.0,0:00,100.00%,35.0,0.0,0.0,390.17,D
April,11.0,0:30,100.00%,31.0,0.0,0.0,283.42,D
April,11.0,1:00,100.00%,21.0,0.0,0.0,272.24,D
April,11.0,1:30,100.00%,20.0,1.0,0.05,348.32,D
April,11.0,2:00,100.00%,7.0,0.0,0.0,234.14,D
April,11.0,2:30,100.00%,9.0,0.0,0.0,287.44,D
April,11.0,3:00,80.00%,6.0,1.0,0.16670000000000001,265.4,D
April,11.0,3:30,100.00%,3.0,0.0,0.0,34.67,D
April,11.0,4:00,100.00%,3.0,0.0,0.0,49.67,D
April,11.0,5:30,0.00%,1.0,0.0,0.0,93.0,D
April,11.0,6:00,100.00%,10.0,0.0,0.0,220.0,D
April,11.0,6:30,57.14%,27.0,6.0,0.22219999999999998,247.62,D
April,11.0,7:00,82.86%,35.0,0.0,0.0,223.97,D
April,11.0,7:30,44.64%,60.0,4.0,0.0667,313.16,D
April,11.0,8:00,89.39%,133.0,1.0,0.0075,247.58,D
April,11.0,8:30,93.63%,158.0,1.0,0.0063,275.27,D
April,11.0,9:00,95.71%,234.0,1.0,0.0043,285.22,D
April,11.0,9:30,75.37%,279.0,7.0,0.025099999999999997,303.81,D
April,11.0,10:00,77.05%,372.0,6.0,0.0161,285.05,D
April,11.0,10:30,72.65%,389.0,16.0,0.041100000000000005,296.63,D
April,11.0,11:00,76.64%,419.0,8.0,0.0191,340.86,D
April,11.0,11:30,75.82%,495.0,7.0,0.0141,313.22,D
April,11.0,12:00,65.22%,592.0,40.0,0.0676,303.78,D
April,11.0,12:30,88.54%,487.0,7.0,0.0144,344.44,D
April,11.0,13:00,88.94%,463.0,2.0,0.0043,325.36,D
April,11.0,13:30,76.56%,454.0,6.0,0.0132,324.23,D
April,11.0,14:00,79.20%,466.0,14.0,0.03,332.73,D
April,11.0,14:30,36.64%,507.0,43.0,0.0848,356.61,D
April,11.0,15:00,58.21%,491.0,34.0,0.0692,341.74,D
April,11.0,15:30,72.44%,578.0,12.0,0.0208,329.55,D
April,11.0,16:00,97.00%,533.0,0.0,0.0,340.04,D
April,11.0,16:30,90.87%,506.0,24.0,0.047400000000000005,314.34,D
April,11.0,17:00,73.17%,442.0,6.0,0.013600000000000001,341.86,D
April,11.0,17:30,97.95%,439.0,0.0,0.0,310.51,D
April,11.0,18:00,94.97%,379.0,1.0,0.0026,332.75,D
April,11.0,18:30,99.70%,331.0,1.0,0.003,324.66,D
April,11.0,19:00,67.86%,263.0,11.0,0.0418,358.43,D
April,11.0,19:30,58.06%,254.0,6.0,0.0236,340.95,D
April,11.0,20:00,75.63%,203.0,6.0,0.0296,347.11,D
April,11.0,20:30,80.00%,180.0,0.0,0.0,336.08,D
April,11.0,21:00,95.10%,143.0,0.0,0.0,371.94,D
April,11.0,21:30,99.29%,140.0,0.0,0.0,276.08,D
April,11.0,22:00,92.59%,136.0,1.0,0.0074,325.28,D
April,11.0,22:30,85.57%,98.0,1.0,0.0102,283.91,D
April,11.0,23:00,98.28%,58.0,0.0,0.0,319.78,D
April,11.0,23:30,100.00%,59.0,0.0,0.0,297.47,D
April,12.0,0:00,100.00%,36.0,0.0,0.0,298.11,D
April,12.0,0:30,100.00%,21.0,0.0,0.0,365.81,D
April,12.0,1:00,100.00%,23.0,1.0,0.0435,422.27,D
April,12.0,1:30,100.00%,9.0,0.0,0.0,378.56,D
April,12.0,2:00,100.00%,12.0,0.0,0.0,352.83,D
April,12.0,2:30,100.00%,8.0,0.0,0.0,252.88,D
April,12.0,3:00,100.00%,2.0,0.0,0.0,75.5,D
April,12.0,4:00,100.00%,1.0,0.0,0.0,88.0,D
April,12.0,5:00,100.00%,1.0,0.0,0.0,13.0,D
April,12.0,5:30,100.00%,1.0,0.0,0.0,45.0,D
April,12.0,6:00,100.00%,9.0,0.0,0.0,271.0,D
April,12.0,6:30,85.71%,7.0,0.0,0.0,176.86,D
April,12.0,7:00,100.00%,31.0,0.0,0.0,270.39,D
April,12.0,7:30,100.00%,36.0,1.0,0.0278,276.57,D
April,12.0,8:00,98.31%,59.0,0.0,0.0,293.05,D
April,12.0,8:30,100.00%,106.0,0.0,0.0,271.61,D
April,12.0,9:00,100.00%,136.0,0.0,0.0,250.82,D
April,12.0,9:30,96.91%,163.0,1.0,0.0060999999999999995,268.72,D
April,12.0,10:00,87.17%,234.0,8.0,0.0342,278.18,D
April,12.0,10:30,28.51%,267.0,32.0,0.1199,307.96,D
April,12.0,11:00,69.34%,294.0,7.0,0.023799999999999998,320.77,D
April,12.0,11:30,96.88%,321.0,1.0,0.0031,313.22,D
April,12.0,12:00,99.38%,323.0,0.0,0.0,282.32,D
April,12.0,12:30,96.65%,329.0,1.0,0.003,293.79,D
April,12.0,13:00,91.67%,362.0,2.0,0.0055000000000000005,325.12,D
April,12.0,13:30,97.78%,316.0,1.0,0.0032,308.52,D
April,12.0,14:00,82.84%,343.0,5.0,0.0146,294.93,D
April,12.0,14:30,87.08%,326.0,1.0,0.0031,305.47,D
April,12.0,15:00,97.30%,336.0,3.0,0.0089,289.36,D
April,12.0,15:30,91.48%,313.0,8.0,0.0256,288.75,D
April,12.0,16:00,83.04%,289.0,6.0,0.0208,330.18,D
April,12.0,16:30,63.74%,279.0,6.0,0.0215,322.74,D
April,12.0,17:00,99.62%,267.0,1.0,0.0037,282.87,D
April,12.0,17:30,99.58%,237.0,0.0,0.0,286.3,D
April,12.0,18:00,96.55%,234.0,2.0,0.0085,299.91,D
April,12.0,18:30,88.84%,227.0,3.0,0.0132,336.58,D
April,12.0,19:00,99.50%,205.0,3.0,0.0146,356.0,D
April,12.0,19:30,85.87%,187.0,3.0,0.016,337.97,D
April,12.0,20:00,94.37%,143.0,1.0,0.006999999999999999,305.34,D
April,12.0,20:30,92.74%,125.0,1.0,0.008,280.6,D
April,12.0,21:00,66.36%,110.0,0.0,0.0,323.54,D
April,12.0,21:30,80.00%,108.0,3.0,0.0278,350.41,D
April,12.0,22:00,98.46%,65.0,0.0,0.0,376.83,D
April,12.0,22:30,96.92%,65.0,0.0,0.0,327.8,D
April,12.0,23:00,100.00%,56.0,1.0,0.0179,211.18,D
April,12.0,23:30,100.00%,54.0,0.0,0.0,332.31,D
April,13.0,0:00,97.44%,40.0,1.0,0.025,302.51,D
April,13.0,0:30,100.00%,28.0,0.0,0.0,217.64,D
April,13.0,1:00,100.00%,20.0,0.0,0.0,280.15,D
April,13.0,1:30,100.00%,15.0,0.0,0.0,173.4,D
April,13.0,2:00,100.00%,4.0,0.0,0.0,270.25,D
April,13.0,2:30,100.00%,9.0,0.0,0.0,216.78,D
April,13.0,3:00,100.00%,2.0,0.0,0.0,433.5,D
April,13.0,4:30,100.00%,1.0,0.0,0.0,241.0,D
April,13.0,5:00,100.00%,3.0,0.0,0.0,487.33,D
April,13.0,5:30,100.00%,1.0,0.0,0.0,355.0,D
April,13.0,6:00,75.00%,4.0,0.0,0.0,108.25,D
April,13.0,6:30,100.00%,7.0,0.0,0.0,263.0,D
April,13.0,7:00,90.91%,11.0,0.0,0.0,311.18,D
April,13.0,7:30,100.00%,22.0,0.0,0.0,295.23,D
April,13.0,8:00,94.74%,38.0,0.0,0.0,265.37,D
April,13.0,8:30,100.00%,53.0,0.0,0.0,336.94,D
April,13.0,9:00,98.73%,81.0,2.0,0.024700000000000003,276.37,D
April,13.0,9:30,97.22%,110.0,2.0,0.0182,268.25,D
April,13.0,10:00,97.25%,110.0,1.0,0.0091,337.15,D
April,13.0,10:30,58.70%,147.0,9.0,0.061200000000000004,310.05,D
April,13.0,11:00,89.61%,157.0,3.0,0.0191,279.5,D
April,13.0,11:30,89.36%,143.0,2.0,0.013999999999999999,334.74,D
April,13.0,12:00,59.69%,202.0,11.0,0.0545,301.32,D
April,13.0,12:30,85.19%,191.0,2.0,0.0105,310.33,D
April,13.0,13:00,85.43%,202.0,3.0,0.0149,309.99,D
April,13.0,13:30,81.50%,203.0,3.0,0.0148,293.26,D
April,13.0,14:00,99.49%,197.0,0.0,0.0,284.92,D
April,13.0,14:30,100.00%,207.0,1.0,0.0048,296.01,D
April,13.0,15:00,100.00%,214.0,0.0,0.0,329.47,D
April,13.0,15:30,85.85%,210.0,5.0,0.023799999999999998,283.26,D
April,13.0,16:00,93.58%,188.0,1.0,0.0053,340.5,D
April,13.0,16:30,88.44%,202.0,3.0,0.0149,297.86,D
April,13.0,17:00,97.69%,173.0,0.0,0.0,313.6,D
April,13.0,17:30,99.35%,153.0,0.0,0.0,280.42,D
April,13.0,18:00,96.55%,146.0,1.0,0.0068000000000000005,294.31,D
April,13.0,18:30,97.16%,177.0,1.0,0.005600000000000001,303.49,D
April,13.0,19:00,96.67%,151.0,1.0,0.0066,285.31,D
April,13.0,19:30,98.53%,136.0,0.0,0.0,343.79,D
April,13.0,20:00,98.31%,119.0,1.0,0.0084,283.7,D
April,13.0,20:30,100.00%,129.0,0.0,0.0,255.34,D
April,13.0,21:00,45.12%,92.0,10.0,0.10869999999999999,370.71,D
April,13.0,21:30,61.76%,68.0,0.0,0.0,312.01,D
April,13.0,22:00,98.15%,55.0,1.0,0.0182,336.76,D
April,13.0,22:30,95.16%,63.0,1.0,0.0159,298.5,D
April,13.0,23:00,95.45%,45.0,1.0,0.0222,302.5,D
April,13.0,23:30,96.97%,35.0,2.0,0.0571,347.91,D
April,14.0,0:00,100.00%,33.0,0.0,0.0,250.67,D
April,14.0,0:30,100.00%,19.0,0.0,0.0,268.11,D
April,14.0,1:00,100.00%,10.0,0.0,0.0,337.7,D
April,14.0,1:30,100.00%,11.0,0.0,0.0,321.64,D
April,14.0,8:30,85.29%,208.0,4.0,0.0192,286.88,D
April,14.0,9:00,77.62%,285.0,8.0,0.0281,284.75,D
April,14.0,9:30,95.28%,339.0,0.0,0.0,321.37,D
April,14.0,10:00,89.54%,335.0,10.0,0.029900000000000003,313.8,D
April,14.0,10:30,73.58%,445.0,6.0,0.013500000000000002,305.45,D
April,14.0,11:00,72.47%,473.0,8.0,0.0169,324.83,D
April,14.0,11:30,98.60%,430.0,2.0,0.004699999999999999,313.46,D
April,14.0,12:00,90.71%,499.0,4.0,0.008,320.26,D
April,14.0,12:30,98.70%,466.0,5.0,0.010700000000000001,342.24,D
April,14.0,13:00,88.71%,493.0,6.0,0.012199999999999999,309.13,D
April,14.0,13:30,98.87%,535.0,2.0,0.0037,323.83,D
April,14.0,14:00,99.57%,469.0,1.0,0.0021,310.43,D
April,14.0,14:30,88.39%,582.0,5.0,0.0086,320.9,D
April,14.0,15:00,99.59%,490.0,2.0,0.0040999999999999995,313.05,D
April,14.0,15:30,98.51%,472.0,2.0,0.0042,345.33,D
April,14.0,16:00,99.64%,554.0,1.0,0.0018,328.47,D
April,14.0,16:30,70.16%,502.0,16.0,0.0319,338.02,D
April,14.0,17:00,87.73%,500.0,3.0,0.006,332.2,D
April,14.0,17:30,69.40%,474.0,23.0,0.048499999999999995,346.24,D
April,14.0,18:00,87.18%,432.0,3.0,0.0069,344.96,D
April,14.0,18:30,89.54%,416.0,5.0,0.012,337.16,D
April,14.0,19:00,97.24%,329.0,3.0,0.0091,321.17,D
April,14.0,19:30,70.21%,308.0,16.0,0.0519,320.57,D
April,14.0,20:00,43.94%,283.0,19.0,0.06709999999999999,364.43,D
April,14.0,20:30,95.70%,258.0,2.0,0.0078000000000000005,324.77,D
April,14.0,21:00,86.22%,228.0,3.0,0.0132,359.73,D
April,14.0,21:30,100.00%,150.0,1.0,0.0067,337.73,D
April,14.0,22:00,100.00%,114.0,0.0,0.0,362.7,D
April,14.0,22:30,100.00%,125.0,0.0,0.0,356.93,D
April,14.0,23:00,100.00%,94.0,1.0,0.0106,299.83,D
April,14.0,23:30,100.00%,72.0,0.0,0.0,350.88,D
April,15.0,0:00,86.36%,45.0,1.0,0.0222,265.75,D
April,15.0,0:30,100.00%,37.0,0.0,0.0,425.03,D
April,15.0,1:00,100.00%,25.0,0.0,0.0,343.76,D
April,15.0,1:30,100.00%,16.0,0.0,0.0,238.13,D
April,15.0,2:00,70.00%,11.0,1.0,0.0909,309.3,D
April,15.0,2:30,100.00%,8.0,0.0,0.0,169.88,D
April,15.0,3:00,100.00%,2.0,0.0,0.0,294.5,D
April,15.0,5:30,0.00%,1.0,0.0,0.0,193.0,D
April,15.0,6:00,100.00%,12.0,0.0,0.0,160.33,D
April,15.0,6:30,90.91%,11.0,0.0,0.0,315.64,D
April,15.0,7:00,100.00%,41.0,0.0,0.0,260.41,D
April,15.0,7:30,100.00%,64.0,0.0,0.0,256.81,D
April,15.0,8:00,100.00%,106.0,1.0,0.009399999999999999,287.98,D
April,15.0,8:30,97.20%,144.0,1.0,0.0069,281.63,D
April,15.0,9:00,90.54%,223.0,1.0,0.0045000000000000005,314.95,D
April,15.0,9:30,78.97%,293.0,3.0,0.0102,322.12,D
April,15.0,10:00,92.93%,382.0,0.0,0.0,313.06,D
April,15.0,10:30,99.16%,356.0,0.0,0.0,310.38,D
April,15.0,11:00,72.07%,386.0,10.0,0.0259,323.54,D
April,15.0,11:30,62.63%,500.0,5.0,0.01,321.12,D
April,15.0,12:00,99.32%,441.0,0.0,0.0,329.01,D
April,15.0,12:30,89.36%,477.0,7.0,0.0147,304.53,D
April,15.0,13:00,93.96%,447.0,0.0,0.0,322.21,D
April,15.0,13:30,91.08%,475.0,4.0,0.0084,320.7,D
April,15.0,14:00,88.54%,483.0,12.0,0.0248,310.73,D
April,15.0,14:30,77.63%,463.0,7.0,0.0151,320.08,D
April,15.0,15:00,87.29%,477.0,5.0,0.0105,324.45,D
April,15.0,15:30,60.57%,558.0,33.0,0.0591,362.95,D
April,15.0,16:00,97.96%,491.0,0.0,0.0,349.49,D
April,15.0,16:30,100.00%,474.0,0.0,0.0,326.72,D
April,15.0,17:00,100.00%,424.0,2.0,0.004699999999999999,324.42,D
April,15.0,17:30,98.87%,445.0,1.0,0.0022,333.68,D
April,15.0,18:00,95.42%,395.0,2.0,0.0051,348.44,D
April,15.0,18:30,99.47%,378.0,2.0,0.0053,318.29,D
April,15.0,19:00,96.64%,359.0,2.0,0.005600000000000001,323.37,D
April,15.0,19:30,99.22%,257.0,0.0,0.0,341.31,D
April,15.0,20:00,90.46%,241.0,0.0,0.0,324.93,D
April,15.0,20:30,97.24%,254.0,0.0,0.0,318.07,D
April,15.0,21:00,98.26%,172.0,0.0,0.0,359.49,D
April,15.0,21:30,100.00%,160.0,3.0,0.018799999999999997,330.43,D
April,15.0,22:00,100.00%,134.0,0.0,0.0,361.25,D
April,15.0,22:30,98.18%,110.0,0.0,0.0,330.86,D
April,15.0,23:00,98.78%,82.0,0.0,0.0,391.61,D
April,15.0,23:30,100.00%,68.0,1.0,0.0147,323.93,D
April,16.0,0:00,100.00%,41.0,1.0,0.024399999999999998,353.35,D
April,16.0,0:30,100.00%,37.0,0.0,0.0,348.51,D
April,16.0,1:00,100.00%,23.0,0.0,0.0,334.83,D
April,16.0,1:30,100.00%,18.0,0.0,0.0,409.0,D
April,16.0,2:00,100.00%,8.0,0.0,0.0,220.63,D
April,16.0,2:30,100.00%,7.0,0.0,0.0,389.43,D
April,16.0,3:00,100.00%,1.0,0.0,0.0,381.0,D
April,16.0,4:00,100.00%,1.0,0.0,0.0,379.0,D
April,16.0,4:30,100.00%,2.0,0.0,0.0,426.0,D
April,16.0,5:00,100.00%,1.0,0.0,0.0,200.0,D
April,16.0,6:00,100.00%,13.0,0.0,0.0,271.08,D
April,16.0,6:30,100.00%,28.0,0.0,0.0,327.75,D
April,16.0,7:00,100.00%,38.0,0.0,0.0,317.87,D
April,16.0,7:30,100.00%,69.0,3.0,0.0435,283.8,D
April,16.0,8:00,100.00%,116.0,0.0,0.0,316.42,D
April,16.0,8:30,96.91%,163.0,1.0,0.0060999999999999995,293.01,D
April,16.0,9:00,100.00%,282.0,1.0,0.0034999999999999996,288.0,D
April,16.0,9:30,99.35%,309.0,0.0,0.0,290.66,D
April,16.0,10:00,97.67%,344.0,1.0,0.0029,296.16,D
April,16.0,10:30,93.26%,389.0,3.0,0.0077,326.67,D
April,16.0,11:00,80.78%,440.0,3.0,0.0068000000000000005,331.55,D
April,16.0,11:30,98.60%,432.0,3.0,0.0069,326.06,D
April,16.0,12:00,94.52%,494.0,1.0,0.002,315.04,D
April,16.0,12:30,93.93%,479.0,1.0,0.0021,314.72,D
April,16.0,13:00,96.66%,510.0,1.0,0.002,322.72,D
April,16.0,13:30,99.60%,502.0,1.0,0.002,307.82,D
April,16.0,14:00,98.84%,518.0,1.0,0.0019,298.8,D
April,16.0,14:30,99.62%,532.0,1.0,0.0019,306.72,D
April,16.0,15:00,98.32%,481.0,5.0,0.0104,336.69,D
April,16.0,15:30,98.96%,484.0,3.0,0.0062,341.9,D
April,16.0,16:00,96.97%,464.0,2.0,0.0043,320.69,D
April,16.0,16:30,91.03%,470.0,2.0,0.0043,328.24,D
April,16.0,17:00,99.07%,431.0,1.0,0.0023,306.04,D
April,16.0,17:30,68.97%,390.0,13.0,0.0333,334.65,D
April,16.0,18:00,98.07%,363.0,1.0,0.0028000000000000004,313.38,D
April,16.0,18:30,98.80%,332.0,0.0,0.0,326.14,D
April,16.0,19:00,91.36%,304.0,3.0,0.009899999999999999,319.53,D
April,16.0,19:30,83.15%,271.0,4.0,0.0148,351.7,D
April,16.0,20:00,98.32%,240.0,2.0,0.0083,335.03,D
April,16.0,20:30,99.04%,208.0,0.0,0.0,331.84,D
April,16.0,21:00,90.86%,176.0,1.0,0.005699999999999999,325.5,D
April,16.0,21:30,100.00%,140.0,1.0,0.0070999999999999995,388.71,D
April,16.0,22:00,97.58%,125.0,1.0,0.008,320.47,D
April,16.0,22:30,100.00%,97.0,2.0,0.0206,402.34,D
April,16.0,23:00,100.00%,80.0,1.0,0.0125,286.66,D
April,16.0,23:30,100.00%,59.0,0.0,0.0,355.49,D
April,17.0,0:00,100.00%,43.0,0.0,0.0,351.74,D
April,17.0,0:30,100.00%,30.0,0.0,0.0,366.07,D
April,17.0,1:00,100.00%,16.0,0.0,0.0,431.88,D
April,17.0,1:30,100.00%,21.0,0.0,0.0,266.67,D
April,17.0,2:00,100.00%,12.0,0.0,0.0,398.5,D
April,17.0,2:30,100.00%,3.0,0.0,0.0,208.67,D
April,17.0,4:00,100.00%,1.0,0.0,0.0,54.0,D
April,17.0,4:30,100.00%,1.0,0.0,0.0,222.0,D
April,17.0,5:00,100.00%,1.0,0.0,0.0,140.0,D
April,17.0,5:30,100.00%,3.0,0.0,0.0,593.67,D
April,17.0,6:00,100.00%,10.0,0.0,0.0,140.6,D
April,17.0,6:30,100.00%,17.0,0.0,0.0,194.71,D
April,17.0,7:00,93.10%,29.0,0.0,0.0,333.55,D
April,17.0,7:30,98.67%,75.0,0.0,0.0,234.59,D
