Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,13,16:00,230.52,4,0.019324,323.84,477.18,2,0.00406,339.5,1056.9,5,0.005203,347.35,572.69,6,0.010617,316.79
August,13,16:30,230.52,2,0.007166,320.92,460.49,2,0.004989,339.19,973.32,3,0.003567,353.33,534.29,5,0.00885,325.25
August,13,17:00,201.34,1,0.006092,318.22,433.8,1,0.003356,339.5,934.82,7,0.007248,346.73,513.96,5,0.009475,328.17
August,13,17:30,178.0,1,0.006169,324.09,411.55,2,0.004227,340.92,890.83,14,0.016016,345.0,472.16,5,0.010558,316.3
August,13,18:00,152.71,1,0.006212,322.19,401.54,4,0.010008,334.04,770.95,18,0.023477,351.53,439.4,3,0.005821,328.76
August,13,18:30,133.26,1,0.004051,310.8,358.16,5,0.01291,340.97,700.57,21,0.029933,354.65,384.06,3,0.007114,320.0
August,13,19:00,87.54,0,0.004145,335.75,319.23,3,0.010741,334.37,636.78,13,0.020379,347.46,365.98,10,0.027456,311.77
August,13,19:30,63.22,1,0.011348,314.68,304.77,3,0.01083,337.0,574.09,18,0.032053,357.52,318.54,14,0.043407,323.6
August,13,20:00,53.5,1,0.011081,316.84,249.16,3,0.013907,346.27,487.21,21,0.042373,351.42,297.08,14,0.048717,312.51
August,13,20:30,47.66,1,0.02111,326.58,221.35,1,0.005243,326.58,457.51,9,0.019693,342.07,247.38,7,0.028576,316.35
August,13,21:00,35.02,1,0.023216,305.17,183.53,1,0.006172,324.84,377.23,1,0.002209,346.01,210.1,7,0.033545,321.64
August,13,21:30,32.1,0,0.013401,320.36,137.93,0,0.00133,322.55,300.24,1,0.001943,347.83,187.51,2,0.009757,307.13
August,13,22:00,25.29,1,0.024096,304.14,126.8,2,0.013674,318.05,254.05,3,0.012983,324.34,149.1,4,0.02368,329.25
August,13,22:30,17.51,3,0.155656,294.29,88.98,0,0.003904,307.06,192.46,1,0.003096,321.66,112.96,1,0.006504,310.97
August,13,23:00,13.62,1,0.090443,347.37,68.96,0,0.003264,317.74,150.67,0,0.002326,328.25,90.37,0,0.002477,317.63
August,13,23:30,12.64,1,0.061758,317.12,50.05,0,0.003125,313.91,118.78,0,0.003817,329.89,74.55,0,0.004783,319.17
August,14,0:00,6.87,0,0.006084,355.65,39.35,0,0.000602,317.41,85.32,0,0.00245,349.83,46.71,0,0.004248,326.68
August,14,0:30,4.9,0,0.0,342.04,27.65,0,0.000513,280.55,62.64,0,0.006657,306.7,32.91,0,0.001923,301.66
August,14,1:00,3.92,0,0.002273,316.37,12.76,0,0.025417,409.31,44.28,1,0.028236,320.75,26.54,1,0.021538,373.32
August,14,1:30,3.92,0,0.006818,338.87,8.51,0,0.056538,241.14,30.24,1,0.020118,309.05,20.17,1,0.028965,313.82
August,14,2:00,1.96,0,0.0,230.98,6.38,0,0.008333,359.69,22.68,1,0.034531,311.29,15.92,1,0.045848,345.12
August,14,2:30,0.98,0,0.0,379.56,3.19,0,0.0,403.42,23.76,1,0.056675,325.14,12.74,0,0.025112,301.44
August,14,3:00,0.98,0,0.025,200.66,4.25,0,0.0,292.67,15.12,0,0.022882,393.08,4.25,0,0.084091,411.71
August,14,3:30,1.96,0,0.0,179.69,3.19,0,0.0,402.77,16.2,0,0.007281,356.25,1.06,0,0.045,302.86
August,14,4:00,1.96,0,0.0875,318.07,4.25,0,0.0275,307.07,18.36,1,0.04139,298.03,2.12,0,0.0375,321.61
August,14,4:30,1.96,0,0.0125,315.18,4.25,0,0.037122,219.3,16.2,0,0.017548,341.29,1.06,0,0.041,613.7
August,14,5:00,1.96,0,0.002778,259.61,4.25,0,0.001667,224.26,20.52,0,0.020567,300.13,1.06,0,0.025595,332.01
August,14,5:30,1.96,0,0.094,317.51,4.25,0,0.086364,412.68,21.6,1,0.035038,328.47,2.12,0,0.0125,270.51
August,14,6:00,3.92,0,0.069487,280.24,6.38,1,0.179781,298.06,38.88,0,0.006254,286.98,12.74,0,0.021316,256.86
August,14,6:30,5.89,3,0.502738,292.19,6.38,4,0.662599,518.63,59.4,2,0.031727,262.85,27.6,3,0.105553,253.52
August,14,7:00,10.79,3,0.281016,314.15,35.1,1,0.039095,244.79,102.6,1,0.010203,267.79,50.95,1,0.022526,255.78
August,14,7:30,17.66,4,0.214724,355.7,48.92,3,0.060158,280.49,166.31,3,0.020062,267.83,83.86,2,0.023428,280.37
August,14,8:00,49.05,1,0.018212,274.16,93.59,1,0.007881,275.86,288.35,4,0.012148,281.4,140.13,2,0.013563,268.08
August,14,8:30,84.36,1,0.013058,292.49,129.75,2,0.018788,302.9,411.46,4,0.008746,304.34,198.51,7,0.034679,288.2
August,14,9:00,119.68,1,0.008704,303.57,193.56,2,0.012589,310.08,575.61,4,0.006477,308.76,268.57,4,0.013459,286.03
August,14,9:30,149.11,2,0.012352,313.39,229.73,3,0.012909,317.23,722.49,13,0.017871,302.97,345.01,14,0.039212,300.12
August,14,10:00,162.84,2,0.011914,319.57,298.86,5,0.016692,326.18,801.32,19,0.024013,322.7,414.01,13,0.030362,299.15
August,14,10:30,207.97,3,0.013367,320.51,329.7,12,0.035027,324.06,935.24,40,0.042912,326.89,426.75,18,0.041236,313.18
August,14,11:00,231.51,1,0.005195,317.65,350.97,9,0.026628,326.73,971.95,20,0.020774,333.89,467.09,17,0.036784,314.41
August,14,11:30,221.7,1,0.004568,322.25,388.19,21,0.054004,342.82,1006.51,22,0.021898,332.94,491.5,17,0.033864,313.33
August,14,12:00,240.34,3,0.01119,309.16,467.96,15,0.031076,333.87,1043.23,42,0.040447,334.81,512.73,16,0.031519,310.0
August,14,12:30,231.51,4,0.015159,322.8,445.62,16,0.035154,340.55,1050.79,38,0.03657,339.7,516.98,12,0.023095,321.7
August,14,13:00,234.46,4,0.016203,334.38,457.32,10,0.022738,331.79,1011.91,24,0.023963,343.37,503.18,14,0.02769,317.11
August,14,13:30,243.28,2,0.008646,325.68,444.56,14,0.031512,330.14,1042.15,35,0.033913,344.55,524.41,18,0.033505,320.14
August,14,14:00,229.55,2,0.008641,319.47,471.15,17,0.03515,340.43,1077.79,27,0.025136,345.12,530.78,18,0.034412,318.06
August,14,14:30,245.25,3,0.010912,327.67,478.59,18,0.037999,341.47,1050.79,27,0.025986,342.71,546.7,30,0.055595,325.65
August,14,15:00,233.47,4,0.015253,316.56,489.23,10,0.020979,346.41,1008.67,23,0.022964,346.15,531.84,25,0.047057,328.14
August,14,15:30,245.25,7,0.028574,324.16,477.53,15,0.032255,338.32,1034.59,65,0.062518,347.35,558.38,40,0.071217,323.88
August,14,16:00,227.59,2,0.008807,332.49,474.34,14,0.028826,350.66,1017.31,30,0.029455,345.85,583.86,25,0.042773,325.13
August,14,16:30,215.82,1,0.004381,331.92,464.77,9,0.020144,339.08,966.56,16,0.016581,349.06,537.15,14,0.025569,319.22
August,14,17:00,193.25,3,0.014479,326.43,422.23,9,0.020262,342.4,910.4,17,0.018733,344.89,493.62,8,0.016984,333.6
August,14,17:30,170.69,2,0.01419,325.67,417.97,6,0.014967,346.07,855.32,15,0.017548,346.31,466.02,14,0.030036,321.97
August,14,18:00,153.03,2,0.010362,318.31,371.18,9,0.025076,346.51,750.57,16,0.021229,349.44,415.07,5,0.012644,318.74
August,14,18:30,124.59,1,0.00859,348.29,316.94,6,0.020242,339.33,680.37,9,0.013052,348.2,351.38,7,0.020787,313.5
August,14,19:00,87.31,1,0.00647,355.06,307.36,12,0.037425,337.95,595.05,11,0.019051,338.74,330.14,9,0.027437,320.1
August,14,19:30,65.73,0,0.004083,326.96,271.2,5,0.019912,319.88,512.98,12,0.02397,346.36,272.82,12,0.045752,319.45
August,14,20:00,51.99,1,0.011851,339.96,220.15,7,0.033279,329.68,433.06,20,0.0465,341.46,235.67,12,0.049298,316.21
August,14,20:30,41.2,1,0.025523,306.91,205.26,7,0.034522,336.8,384.46,10,0.025404,335.98,218.68,6,0.029283,302.99
August,14,21:00,28.45,1,0.033958,326.48,168.04,4,0.02335,330.08,316.43,3,0.009912,339.0,173.03,14,0.082818,325.75
August,14,21:30,20.6,0,0.01015,322.55,145.71,4,0.024227,315.9,255.95,3,0.011938,338.57,162.42,10,0.06429,327.18
August,14,22:00,20.6,0,0.004802,322.36,109.54,1,0.008924,320.86,210.59,1,0.006787,337.54,127.39,2,0.018575,314.44
August,14,22:30,14.71,3,0.194976,383.88,90.4,1,0.008193,296.67,165.23,0,0.00208,330.78,104.03,2,0.015184,307.83
August,14,23:00,14.71,2,0.147476,324.34,59.56,1,0.008463,320.57,129.59,0,0.00131,319.14,74.31,0,0.00426,301.93
August,14,23:30,7.85,1,0.101053,246.22,58.49,1,0.011081,304.51,100.44,0,0.002944,297.62,63.69,0,0.002287,300.09
August,15,0:00,9.99,1,0.05771,361.64,64.87,2,0.024707,299.33,119.93,1,0.011036,319.69,75.69,1,0.01847,303.66
August,15,0:30,8.56,0,0.003462,386.83,38.61,0,0.004017,322.98,92.38,0,0.002828,320.7,48.78,0,0.00786,317.12
August,15,1:00,7.13,0,0.048182,371.55,15.44,1,0.068173,393.99,61.59,1,0.015135,310.59,38.69,0,0.00301,320.93
August,15,1:30,2.85,0,0.081818,275.36,9.27,0,0.047569,299.34,58.34,1,0.015136,330.33,28.59,0,0.011415,313.66
August,15,2:00,2.85,0,0.105,474.15,9.27,0,0.042858,337.94,34.03,1,0.033989,317.15,20.18,0,0.020632,326.52
August,15,2:30,4.28,0,0.0,399.45,4.63,0,0.0,340.01,24.31,0,0.001282,341.8,13.46,0,0.00392,373.83
August,15,3:00,1.43,0,0.0,309.59,6.18,0,0.0,320.54,22.69,1,0.041868,354.07,5.05,0,0.013636,438.07
August,15,3:30,1.43,0,0.0,610.74,3.09,0,0.0,152.98,21.07,0,0.000641,295.04,1.68,0,0.0,233.0
August,15,4:00,1.43,0,0.0,244.13,3.09,0,0.0,289.17,19.45,0,0.005537,375.09,0.0,0,0.0,1762.67
August,15,4:30,1.43,0,0.0,183.24,3.09,0,0.0125,304.88,17.83,0,0.016273,298.48,1.68,0,0.0,760.75
August,15,5:00,1.43,0,0.0,408.33,4.63,0,0.0,260.05,21.07,0,0.0,445.44,1.68,0,0.0,215.12
August,15,5:30,1.43,0,0.0,187.35,4.63,0,0.0,256.68,25.93,0,0.0,306.59,1.68,0,0.0,357.24
August,15,6:00,2.85,0,0.02,264.98,4.63,0,0.002777,396.88,37.28,0,0.002259,277.86,16.82,0,0.029314,254.78
August,15,6:30,4.28,1,0.199459,287.52,10.81,3,0.278007,369.46,59.97,1,0.011909,266.28,26.91,2,0.06007,295.79
August,15,7:00,9.99,1,0.092742,254.9,16.99,0,0.025495,286.55,103.72,1,0.007806,273.84,45.41,1,0.018724,255.16
August,15,7:30,21.4,2,0.09719,303.19,33.98,0,0.008661,310.99,158.83,2,0.01457,265.2,72.33,2,0.021051,284.72
August,15,8:00,45.66,1,0.014927,250.17,54.06,1,0.013686,294.66,277.14,2,0.006676,270.12,117.74,1,0.004442,281.24
August,15,8:30,69.91,0,0.006876,277.52,66.41,2,0.026947,304.74,416.52,6,0.014161,292.79,181.66,1,0.007457,268.71
August,15,9:00,108.44,1,0.007272,278.22,166.8,2,0.012594,281.38,554.28,4,0.006787,291.09,264.08,4,0.01432,281.31
August,15,9:30,119.85,2,0.01568,271.92,223.94,4,0.018333,304.56,669.35,24,0.035271,310.07,334.72,9,0.02774,272.74
August,15,10:00,155.52,2,0.010315,293.24,278.0,6,0.022572,305.36,826.55,11,0.013262,308.88,386.87,10,0.0253,287.46
August,15,10:30,185.49,2,0.010116,293.77,327.42,15,0.044601,314.99,943.24,11,0.011896,321.32,449.1,27,0.05959,290.52
August,15,11:00,224.01,3,0.013007,299.43,370.67,10,0.026763,319.28,1014.55,16,0.015646,323.9,494.52,15,0.029506,298.63
August,15,11:30,209.74,4,0.019513,291.15,421.63,16,0.038038,325.33,1043.73,31,0.02981,330.33,539.93,12,0.022503,300.57
August,15,12:00,235.43,9,0.037501,300.55,438.62,10,0.022204,321.77,1066.42,23,0.021541,329.89,556.75,8,0.014542,307.46
August,15,12:30,248.27,15,0.059227,305.82,454.07,16,0.034174,319.9,1076.14,31,0.029089,329.17,585.34,21,0.036033,300.35
August,15,13:00,238.28,4,0.015504,306.67,455.61,22,0.047541,323.89,1045.35,25,0.023908,332.99,588.71,21,0.036017,309.91
August,15,13:30,235.43,1,0.005915,311.36,491.13,28,0.057504,318.56,1063.18,49,0.046395,331.01,595.44,22,0.036957,304.81
August,15,14:00,229.72,3,0.012082,315.21,508.12,34,0.066749,326.96,1061.55,34,0.032335,335.5,571.89,14,0.024017,303.74
August,15,14:30,241.13,6,0.025208,311.25,497.31,25,0.050923,332.6,1055.07,21,0.019961,329.66,593.75,36,0.05998,312.79
August,15,15:00,229.72,2,0.009914,305.95,506.58,15,0.030184,321.81,996.73,4,0.003687,338.4,575.25,13,0.022464,297.73
August,15,15:30,235.43,2,0.009747,308.68,491.13,11,0.022177,317.2,972.42,2,0.001706,335.68,539.93,7,0.013766,296.15
August,15,16:00,231.14,2,0.008374,321.48,497.31,8,0.015187,328.82,931.9,2,0.002248,335.51,516.38,7,0.013233,310.0
August,15,16:30,198.33,1,0.004993,296.51,480.32,7,0.013658,337.43,847.62,1,0.001458,332.92,472.65,5,0.009784,304.75
August,15,17:00,184.06,5,0.027317,306.53,433.99,3,0.007953,330.84,784.42,3,0.003323,336.04,447.42,4,0.00831,305.81
August,15,17:30,158.38,4,0.02621,318.88,420.09,6,0.014584,333.53,777.93,2,0.00255,332.26,412.1,2,0.003828,305.59
August,15,18:00,164.08,3,0.016333,320.11,372.21,11,0.030285,343.01,716.35,3,0.004202,328.57,388.55,2,0.005009,305.5
August,15,18:30,131.27,2,0.01426,334.17,342.87,10,0.029105,329.56,672.59,5,0.007817,339.95,358.27,1,0.003129,323.51
August,15,19:00,99.88,1,0.009622,321.13,304.25,9,0.030458,329.95,596.42,10,0.016138,328.68,349.86,2,0.005909,315.79
August,15,19:30,74.19,1,0.013247,331.16,267.19,6,0.021286,313.08,555.9,23,0.041869,326.19,294.35,2,0.00633,321.0
August,15,20:00,64.21,2,0.028239,300.31,237.84,16,0.068259,319.48,486.21,17,0.034642,334.68,255.67,4,0.014347,304.61
August,15,20:30,52.79,3,0.057247,275.72,216.22,7,0.030182,304.6,418.14,8,0.018695,328.58,240.53,3,0.011843,296.52
August,15,21:00,35.67,2,0.048054,296.27,165.26,6,0.038568,306.19,354.93,5,0.013828,328.0,201.84,7,0.035369,302.11
August,15,21:30,29.96,1,0.042633,297.1,142.09,3,0.019551,304.95,278.76,1,0.005059,330.08,169.88,2,0.010012,310.03
August,15,22:00,19.98,0,0.016112,364.23,114.29,3,0.027493,297.7,241.48,1,0.004868,322.09,144.65,1,0.005384,295.68
August,15,22:30,14.27,1,0.097243,305.03,101.93,2,0.017056,316.69,199.35,1,0.003492,319.64,122.79,1,0.005008,301.93
August,15,23:00,14.27,1,0.098361,332.33,78.77,2,0.02509,289.28,150.72,0,0.002477,309.68,99.24,0,0.001236,299.49
August,15,23:30,9.99,0,0.006468,259.56,58.69,1,0.011485,294.57,126.41,0,0.001301,314.49,77.37,1,0.008337,282.47
August,16,0:00,6.98,0,0.063333,466.65,47.81,2,0.038452,272.05,86.41,1,0.009482,294.19,58.88,0,0.006807,279.74
August,16,0:30,6.98,1,0.144872,396.29,35.86,2,0.041842,273.13,64.0,1,0.007821,333.96,40.89,0,0.000769,293.25
August,16,1:00,6.98,1,0.081944,388.54,15.37,0,0.003162,368.51,52.8,1,0.015444,297.22,32.71,0,0.007716,301.91
August,16,1:30,6.98,0,0.038636,363.83,11.95,0,0.013553,309.58,40.0,0,0.00916,281.89,24.53,0,0.005294,357.36
August,16,2:00,2.33,0,0.0,157.29,8.54,0,0.003077,353.04,28.8,1,0.033682,302.69,21.26,0,0.01165,330.04
August,16,2:30,2.33,0,0.0,395.83,5.12,0,0.0,317.01,20.8,1,0.037255,320.24,14.72,1,0.049634,381.05
August,16,3:00,4.65,0,0.0,286.77,10.24,0,0.0,383.22,25.6,1,0.050738,322.37,6.54,0,0.064394,381.98
August,16,3:30,2.33,0,0.0,550.7,3.41,0,0.0,266.67,14.4,0,0.001183,397.15,1.64,0,0.0,208.3
August,16,4:00,2.33,0,0.0,302.33,3.41,0,0.0,258.81,16.0,0,0.0,411.28,0.0,0,0.0,125.67
August,16,4:30,2.33,0,0.0,294.8,3.41,0,0.0,367.75,11.2,0,0.0,371.21,0.0,0,0.0,236.67
August,16,5:00,0.0,0,0.0,179.0,3.41,0,0.0,490.79,17.6,0,0.001982,358.85,1.64,0,0.0,335.72
August,16,5:30,4.65,0,0.0,308.59,3.41,0,0.04,280.63,17.6,0,0.008302,277.0,1.64,0,0.0,395.0
August,16,6:00,6.98,0,0.003703,236.89,3.41,0,0.0,407.12,30.4,0,0.007194,268.0,8.18,0,0.039872,246.69
August,16,6:30,4.65,0,0.0,268.25,8.54,0,0.0,293.14,38.4,1,0.021904,249.91,17.99,0,0.020525,277.0
August,16,7:00,11.63,0,0.0,289.54,10.24,0,0.0,285.01,60.8,0,0.002027,268.74,29.44,0,0.003761,292.21
August,16,7:30,13.96,0,0.018407,362.18,17.07,0,0.025223,284.75,89.61,1,0.006879,255.11,49.07,1,0.010657,278.7
August,16,8:00,25.58,0,0.019241,247.57,29.03,0,0.007118,267.17,144.01,0,0.002291,265.33,78.51,1,0.011511,289.47
August,16,8:30,37.21,0,0.004808,279.38,40.98,0,0.008464,297.73,208.01,1,0.003359,281.52,98.13,0,0.0027,298.31
August,16,9:00,46.52,0,0.001923,272.9,95.62,0,0.005102,291.17,273.62,0,0.001712,292.28,148.84,2,0.016629,295.96
August,16,9:30,48.84,0,0.0029,298.7,122.94,0,0.001568,305.42,328.02,1,0.002005,286.0,179.91,1,0.00829,272.33
August,16,10:00,53.49,0,0.000335,288.09,145.13,1,0.00769,294.8,428.83,1,0.003112,288.21,199.54,4,0.017976,287.26
August,16,10:30,81.4,0,0.000684,275.02,162.21,3,0.017288,313.97,499.23,2,0.00463,295.47,261.69,16,0.062172,302.12
August,16,11:00,69.78,0,0.003092,289.4,179.28,2,0.012058,309.3,560.03,2,0.003823,310.48,287.86,6,0.020514,288.74
August,16,11:30,79.08,0,0.004451,297.52,228.8,4,0.018678,301.91,595.24,9,0.014623,310.19,296.04,4,0.011941,295.84
August,16,12:00,123.27,1,0.00624,289.54,239.04,4,0.01748,303.52,643.24,2,0.003374,307.25,320.57,4,0.013468,289.69
August,16,12:30,144.2,2,0.01636,297.11,274.9,7,0.025873,308.33,649.64,4,0.006746,305.1,312.39,3,0.009254,288.42
August,16,13:00,176.77,6,0.034757,301.6,303.92,5,0.015371,291.74,700.84,8,0.011774,319.62,346.74,6,0.017075,297.37
August,16,13:30,193.05,3,0.015882,285.93,329.54,7,0.02053,297.18,676.84,18,0.027234,317.27,346.74,6,0.017453,302.59
August,16,14:00,200.02,2,0.009076,297.89,348.32,5,0.014633,306.3,697.64,10,0.01462,321.41,346.74,4,0.010378,303.07
August,16,14:30,202.35,6,0.028148,295.96,338.07,3,0.009991,307.22,721.65,2,0.003405,311.98,348.38,6,0.017748,291.44
August,16,15:00,190.72,4,0.023025,298.16,368.81,1,0.003049,306.4,654.44,2,0.002374,318.35,350.01,3,0.009061,302.77
August,16,15:30,204.68,7,0.032102,284.54,375.64,2,0.005873,302.84,676.84,2,0.002281,321.79,348.38,8,0.024355,295.34
August,16,16:00,190.72,2,0.008009,293.33,373.93,3,0.008405,302.72,672.04,2,0.003012,317.02,320.57,3,0.010734,307.77
August,16,16:30,174.44,1,0.00325,280.43,326.12,3,0.009028,296.16,636.84,6,0.00876,322.86,320.57,7,0.020892,302.02
August,16,17:00,148.85,1,0.009415,295.74,339.78,4,0.012998,306.67,603.24,3,0.00458,323.57,328.75,4,0.012456,307.64
August,16,17:30,146.53,1,0.008985,280.36,305.63,4,0.013125,308.29,552.03,1,0.001375,313.53,304.21,2,0.006613,303.16
August,16,18:00,106.99,1,0.005447,300.09,297.09,3,0.010774,302.62,497.63,1,0.002058,316.88,287.86,2,0.006645,298.24
August,16,18:30,90.71,1,0.007345,285.73,262.95,4,0.015828,302.78,488.03,2,0.003079,314.67,281.32,1,0.00507,299.35
August,16,19:00,72.1,0,0.004642,286.76,254.41,3,0.013188,286.58,440.03,1,0.002043,320.39,232.25,1,0.002558,297.23
August,16,19:30,60.47,1,0.009837,271.3,213.43,2,0.007769,309.04,390.42,2,0.005531,319.17,224.07,2,0.007029,313.45
August,16,20:00,65.12,2,0.024451,288.01,180.99,1,0.004586,302.05,356.82,2,0.004994,311.75,214.26,3,0.016265,312.75
August,16,20:30,48.84,1,0.027089,295.07,162.21,1,0.004009,295.8,320.02,2,0.006643,315.83,197.9,1,0.005545,298.85
August,16,21:00,48.84,2,0.046631,276.46,151.96,1,0.004664,298.42,275.22,1,0.001996,307.86,157.01,3,0.018415,303.85
August,16,21:30,37.21,1,0.017305,330.04,134.89,1,0.008502,304.52,240.01,1,0.004738,303.47,140.66,1,0.005426,304.84
August,16,22:00,32.56,1,0.021444,280.63,109.28,1,0.010615,310.29,201.61,1,0.003952,316.51,125.94,2,0.017667,312.41
August,16,22:30,32.56,5,0.143847,269.12,87.08,1,0.017113,287.78,180.81,1,0.007975,305.3,104.68,1,0.010776,308.19
August,16,23:00,18.61,2,0.088654,346.08,66.59,1,0.007907,254.19,150.41,0,0.002671,306.36,86.68,0,0.004812,307.66
August,16,23:30,18.61,1,0.043572,290.11,51.22,0,0.004214,272.24,124.81,1,0.004262,305.72,80.14,1,0.011919,320.81
August,17,0:00,1.41,0,0.0,473.64,9.81,1,0.051388,373.17,22.57,0,0.007653,316.54,14.11,0,0.004918,301.36
August,17,0:30,1.13,0,0.0,295.31,8.03,0,0.0,310.82,17.56,0,0.002313,303.5,10.69,0,0.002885,323.34
August,17,1:00,0.84,0,0.0,369.17,4.01,0,0.0,373.86,14.21,0,0.006886,307.33,6.84,0,0.0,342.46
August,17,1:30,0.28,0,0.0,314.14,2.68,0,0.0,414.83,9.61,0,0.013365,329.4,6.41,0,0.008083,348.6
August,17,2:00,0.56,0,0.0,500.01,2.68,0,0.0,283.69,6.27,0,0.038008,297.49,4.28,0,0.044505,312.34
August,17,2:30,0.28,0,0.0,449.0,2.23,0,0.0,414.03,5.85,0,0.077402,365.37,3.85,0,0.027645,327.88
August,17,3:00,0.28,0,0.0,296.4,1.34,0,0.040909,381.64,5.02,0,0.038666,316.18,2.99,0,0.049963,381.25
August,17,3:30,0.28,0,0.0,253.14,0.89,0,0.0,468.12,4.6,0,0.000769,304.52,2.57,0,0.06622,268.53
August,17,4:00,0.28,0,0.0,215.4,1.34,0,0.0225,296.8,5.02,0,0.00641,316.84,2.57,0,0.080416,290.36
August,17,4:30,0.28,0,0.0,172.0,0.89,0,0.0,256.14,3.76,0,0.001709,311.18,2.57,0,0.092638,214.49
August,17,5:00,0.28,0,0.0,273.92,0.89,0,0.002273,315.83,4.6,0,0.007885,340.09,2.14,0,0.048101,311.62
August,17,5:30,0.28,0,0.045,314.15,1.78,0,0.003077,326.75,5.85,0,0.020673,274.22,2.14,0,0.024523,309.54
August,17,6:00,0.56,0,0.001667,269.17,1.34,0,0.0,254.27,10.03,0,0.003542,270.18,4.7,0,0.012403,241.95
August,17,6:30,1.13,0,0.170832,216.2,2.68,1,0.212683,424.69,18.81,0,0.013535,294.97,8.98,0,0.021636,254.31
August,17,7:00,2.25,0,0.028735,223.1,10.26,0,0.012197,270.82,33.86,0,0.002765,246.8,14.54,0,0.011187,271.55
August,17,7:30,3.94,0,0.029875,314.7,16.5,0,0.029725,274.16,51.42,0,0.007957,253.02,24.37,0,0.00838,274.32
August,17,8:00,12.96,0,0.010011,281.48,33.0,0,0.00695,276.61,104.09,0,0.004409,284.07,46.17,0,0.004364,272.65
August,17,8:30,24.5,1,0.020626,309.56,55.29,1,0.019484,298.7,162.61,0,0.002056,295.9,71.4,1,0.015721,283.41
August,17,9:00,37.18,1,0.013461,301.46,82.5,1,0.006665,301.74,230.33,1,0.003341,304.7,115.01,1,0.00959,288.81
August,17,9:30,49.57,1,0.012155,317.95,105.68,1,0.007198,317.39,308.08,6,0.020771,324.01,144.93,5,0.034468,301.86
August,17,10:00,57.18,0,0.008653,320.27,134.67,1,0.010443,322.73,356.99,9,0.025544,325.03,169.3,5,0.029211,309.14
August,17,10:30,65.91,1,0.009875,305.14,150.72,6,0.042521,337.1,400.05,13,0.033618,333.28,194.53,10,0.049356,315.16
August,17,11:00,68.16,0,0.00317,312.78,169.01,4,0.021973,342.32,430.15,10,0.024148,341.98,203.5,6,0.031796,319.14
August,17,11:30,67.6,0,0.003067,326.44,178.37,5,0.027698,342.54,438.09,12,0.026952,345.53,208.21,5,0.026289,320.65
August,17,12:00,67.32,1,0.009584,320.16,194.42,3,0.017526,336.43,455.23,13,0.029599,343.92,233.43,8,0.032569,321.96
August,17,12:30,70.41,1,0.010345,312.79,200.67,7,0.034013,345.75,456.06,17,0.037853,344.02,230.01,10,0.042944,321.36
August,17,13:00,75.2,1,0.012485,313.92,205.57,4,0.020968,345.87,441.85,8,0.018243,350.1,230.01,6,0.027882,322.63
August,17,13:30,68.16,1,0.010136,323.33,221.62,8,0.034571,338.9,450.63,15,0.032637,356.77,237.28,7,0.028561,322.86
August,17,14:00,72.39,1,0.011272,322.88,227.87,7,0.030692,337.18,466.93,14,0.029275,357.07,247.54,7,0.027853,317.92
August,17,14:30,74.64,2,0.033244,323.27,220.73,8,0.035775,338.44,457.73,25,0.055647,354.84,247.97,14,0.054611,325.78
August,17,15:00,70.13,1,0.016564,319.91,224.75,4,0.018923,345.86,474.87,16,0.033097,350.89,246.68,7,0.026457,322.78
August,17,15:30,76.89,1,0.014305,324.83,219.39,2,0.009199,340.55,459.41,6,0.01198,357.46,244.55,6,0.02316,328.37
August,17,16:00,72.67,0,0.005026,339.19,223.41,1,0.005727,340.11,458.15,2,0.003715,353.69,244.12,2,0.009384,333.95
August,17,16:30,69.57,0,0.002298,323.68,214.94,3,0.014122,352.3,442.69,2,0.005433,354.46,238.56,4,0.016729,336.91
August,17,17:00,62.81,1,0.008436,328.34,208.25,1,0.006933,346.96,411.33,4,0.010673,350.8,231.29,2,0.009179,337.57
August,17,17:30,59.99,1,0.00896,319.26,198.88,1,0.006351,350.32,386.67,4,0.011352,356.77,209.49,4,0.018573,331.21
August,17,18:00,45.06,0,0.008171,311.57,172.57,2,0.010839,349.87,357.83,7,0.019338,352.99,192.39,2,0.009132,334.23
August,17,18:30,44.78,0,0.010653,332.44,163.21,3,0.017678,343.99,318.95,4,0.013971,354.24,174.43,1,0.005228,337.08
August,17,19:00,28.45,0,0.002961,328.79,142.25,3,0.01796,351.17,280.49,3,0.012095,364.09,154.77,2,0.011465,319.54
August,17,19:30,22.81,0,0.01394,328.4,133.33,2,0.015013,328.68,254.58,6,0.025202,357.52,141.51,6,0.041773,334.51
August,17,20:00,17.18,0,0.013135,318.21,122.63,3,0.026431,335.11,221.55,5,0.023222,356.95,123.98,4,0.034782,323.52
August,17,20:30,12.96,0,0.029848,323.57,99.44,1,0.013629,326.93,181.84,1,0.006067,346.35,110.3,2,0.01738,325.45
August,17,21:00,11.55,0,0.032526,329.27,80.27,1,0.010843,329.74,152.58,0,0.003087,348.37,88.07,3,0.030784,326.03
August,17,21:30,9.01,0,0.03468,319.33,65.1,0,0.005785,337.42,134.6,0,0.001775,342.24,71.82,1,0.012017,333.03
